城市,房屋面积,楼层,月租
银川,65,3,1200
银川,143,1,1500
银川,160,1,2500
银川,133,2,1600
银川,135,1,1800
银川,113,3,800
银川,120.65,2,1200
银川,78,2,900
银川,55,2,650
银川,137.34,3,1200
银川,107,3,1000
银川,45,1,1700
银川,143,2,800
银川,60,2,850
银川,109.4,2,2000
银川,89,2,1100
银川,256,2,3000
银川,82.51,3,400
银川,122.73,2,1200
银川,48,2,800
银川,71.4,3,800
银川,84,3,1000
银川,86,3,1100
银川,53.95,2,1500
银川,88,3,800
银川,91,3,900
银川,217.58,3,6527
银川,128,1,1700
银川,422.12,3,12600
银川,120,1,2800
银川,96,1,1000
银川,113,3,1000
银川,130,2,1400
银川,113,1,1300
银川,88,2,1000
银川,100,3,800
银川,129,2,800
银川,90,3,1200
银川,82,1,650
银川,80,3,900
银川,59.67,3,950
银川,242,1,1800
银川,93,3,750
银川,104,3,1100
银川,120,3,2200
银川,163,2,1000
银川,133,2,2800
银川,172,1,1500
银川,108,2,600
银川,120,3,750
银川,94,2,650
银川,124,3,1400
银川,117,2,800
银川,52,3,2800
银川,92,2,750
银川,127,2,3000
银川,37,3,1350
银川,68,3,800
银川,60,1,600
银川,107,1,1300
银川,40,3,1200
银川,98,3,800
银川,237.37,3,2800
银川,93.8,3,1500
银川,113,1,1400
银川,46.5,3,600
银川,167,2,2000
银川,115,1,700
银川,119,3,1000
银川,98,2,1100
银川,81.19,3,1200
银川,60,1,800
银川,100,3,1600
银川,88.14,3,1000
银川,94.3,3,850
银川,129,2,2300
银川,118,1,2000
银川,165,2,1000
银川,75,3,1500
银川,143,2,1800
银川,80.3,1,2000
银川,96,3,2000
银川,129,3,850
银川,137,3,2500
银川,91,3,950
银川,89,1,1400
银川,142,3,3800
银川,66,2,900
银川,70,2,900
银川,100,1,1000
银川,150,3,3200
银川,62.11,2,1200
银川,55,3,1100
银川,50,1,1400
银川,72,3,850
银川,100,3,1000
银川,20,2,500
银川,121.61,2,600
银川,85,1,1000
银川,63,1,900
银川,144,3,800
银川,130,1,600
银川,94,3,800
银川,125,2,1800
银川,210.59,3,2000
银川,96.7,2,1300
银川,115,3,1000
银川,113,2,800
银川,67.5,1,1000
银川,126,1,800
银川,55,1,1700
银川,66,1,3000
银川,144,3,2500
银川,105,1,805
银川,55.12,2,1300
银川,45,2,1500
银川,94.56,2,1000
银川,81,3,700
银川,59,1,1500
银川,105,3,1000
银川,94,2,2500
银川,43,3,400
银川,44,1,680
银川,106,2,1300
银川,110,2,1000
银川,100,3,2500
银川,82,2,900
银川,40,3,700
银川,85,3,1000
银川,133,1,1500
银川,82,3,800
银川,193,2,3000
银川,53.84,3,1700
银川,170,1,900
银川,97,1,1300
银川,106,3,1500
银川,144,1,2800
银川,100,2,1000
银川,68,3,750
银川,84.19,3,900
银川,104.5,3,1600
银川,59.58,2,1300
银川,154,3,550
银川,79,3,1500
银川,93,3,1000
银川,104,2,2500
银川,55.37,3,500
银川,91.59,1,1500
银川,58,2,2000
银川,110,3,1000
银川,89,2,1600
银川,105,2,1300
银川,112,2,1100
银川,53,2,700
银川,73,2,1200
银川,136,2,1500
银川,98.2,2,1400
银川,127,3,1000
银川,20,3,550
银川,56,2,1800
银川,67.81,3,700
银川,107.11,3,1000
银川,60,3,1500
银川,135.5,2,3100
银川,135,3,1300
银川,128,3,583
银川,133,2,1000
银川,50,2,1500
银川,138,3,1000
银川,54,3,1000
银川,87,3,900
银川,94.15,2,1200
银川,108,2,1300
银川,135,3,2500
银川,126.6,2,2000
银川,62,3,2100
银川,65,3,1000
银川,127,1,500
银川,57,3,700
银川,40,2,1300
银川,77.19,2,1300
银川,90,2,2000
银川,150,3,1300
银川,15,3,580
银川,53,3,1700
银川,121.53,3,2800
银川,131,1,800
乌鲁木齐,102,2,2200
乌鲁木齐,86,2,2300
乌鲁木齐,128.1,3,2500
乌鲁木齐,85,2,2000
乌鲁木齐,105,1,1900
乌鲁木齐,88,2,2000
乌鲁木齐,130,1,1300
乌鲁木齐,147,3,4000
乌鲁木齐,64,2,2000
乌鲁木齐,63,3,1600
乌鲁木齐,73.51,1,2200
乌鲁木齐,47.43,3,1800
乌鲁木齐,80,1,1800
乌鲁木齐,100,1,1100
乌鲁木齐,56.78,3,2000
乌鲁木齐,88,2,2100
乌鲁木齐,90,2,1700
乌鲁木齐,54.85,2,1500
乌鲁木齐,118,3,2500
乌鲁木齐,60,1,2700
乌鲁木齐,67,3,1550
乌鲁木齐,110,3,1850
乌鲁木齐,68,1,1800
乌鲁木齐,94,3,1700
乌鲁木齐,60,3,1800
乌鲁木齐,111.03,3,3500
乌鲁木齐,78,2,1600
乌鲁木齐,84.73,3,1200
乌鲁木齐,99,2,3500
乌鲁木齐,199.18,3,8334
乌鲁木齐,74,3,1800
乌鲁木齐,199.18,3,8334
乌鲁木齐,105,2,2800
乌鲁木齐,129.73,1,3600
乌鲁木齐,103,1,1800
乌鲁木齐,87,1,2000
乌鲁木齐,75,1,2000
乌鲁木齐,106,3,2000
乌鲁木齐,180,1,4900
乌鲁木齐,103,3,1500
乌鲁木齐,89,2,2500
乌鲁木齐,60,2,1700
乌鲁木齐,110,2,2200
乌鲁木齐,88,2,1600
乌鲁木齐,68,1,1500
乌鲁木齐,73,3,1800
乌鲁木齐,85.57,2,2200
乌鲁木齐,100,2,2200
乌鲁木齐,131,3,800
乌鲁木齐,90,1,1200
乌鲁木齐,67.07,3,800
乌鲁木齐,20,2,1000
乌鲁木齐,80,2,1500
乌鲁木齐,101,3,1600
乌鲁木齐,89,3,3000
乌鲁木齐,79,1,2100
乌鲁木齐,109,2,2500
乌鲁木齐,40,2,3000
乌鲁木齐,60,2,1600
乌鲁木齐,59.63,2,1800
乌鲁木齐,65,2,1500
乌鲁木齐,120,3,1500
乌鲁木齐,88,3,2000
乌鲁木齐,53,2,1800
乌鲁木齐,125,2,2200
乌鲁木齐,50,3,1500
乌鲁木齐,76,3,1600
乌鲁木齐,77,2,1600
乌鲁木齐,109.5,3,1800
乌鲁木齐,85,2,2500
乌鲁木齐,68,1,1500
乌鲁木齐,60,2,2200
乌鲁木齐,83,2,2000
乌鲁木齐,117,1,2000
乌鲁木齐,108,3,2800
乌鲁木齐,159,2,4000
乌鲁木齐,135,2,3000
乌鲁木齐,43,1,2500
乌鲁木齐,100,2,3800
乌鲁木齐,60,2,1800
乌鲁木齐,64.89,2,2100
乌鲁木齐,72,2,1500
乌鲁木齐,87.52,3,1650
乌鲁木齐,91,3,2500
乌鲁木齐,93,3,1200
乌鲁木齐,91.5,2,1600
乌鲁木齐,128,3,4800
乌鲁木齐,74,3,1800
乌鲁木齐,130.15,3,1800
乌鲁木齐,65,2,1000
乌鲁木齐,95,3,2800
乌鲁木齐,173.6,2,5000
乌鲁木齐,113.5,2,1500
乌鲁木齐,89.5,2,1800
乌鲁木齐,69,3,1700
乌鲁木齐,57,2,1600
乌鲁木齐,63,1,1800
乌鲁木齐,20,1,1000
乌鲁木齐,88,3,1500
乌鲁木齐,75,3,1400
乌鲁木齐,40.4,2,1500
乌鲁木齐,85.27,3,1600
乌鲁木齐,70,3,1300
乌鲁木齐,53.84,2,1500
乌鲁木齐,35,2,850
乌鲁木齐,88,2,1000
乌鲁木齐,139,3,8000
乌鲁木齐,111,3,1700
乌鲁木齐,130,3,1000
乌鲁木齐,118.56,3,1400
乌鲁木齐,756,1,22680
乌鲁木齐,99.85,3,1500
乌鲁木齐,88,3,3300
乌鲁木齐,64,3,1600
乌鲁木齐,130,2,4500
乌鲁木齐,113,2,1600
乌鲁木齐,20,3,1000
乌鲁木齐,100,2,1600
乌鲁木齐,60,2,1900
乌鲁木齐,94,1,3000
乌鲁木齐,94,1,3000
乌鲁木齐,100,2,1600
乌鲁木齐,99,1,2800
乌鲁木齐,90,3,1600
乌鲁木齐,20,3,1000
乌鲁木齐,71,1,1800
乌鲁木齐,77,1,2250
乌鲁木齐,63.35,3,2200
乌鲁木齐,120,3,2200
乌鲁木齐,115.39,1,2600
乌鲁木齐,113.6,3,4500
乌鲁木齐,59,1,2400
乌鲁木齐,78,2,1600
乌鲁木齐,128.55,2,4500
乌鲁木齐,119,3,2500
乌鲁木齐,145,2,3500
乌鲁木齐,80,2,3500
乌鲁木齐,83.5,2,1600
乌鲁木齐,88,3,2000
乌鲁木齐,51,3,1800
乌鲁木齐,64,3,1600
乌鲁木齐,65,3,1700
乌鲁木齐,107,1,2500
乌鲁木齐,120,1,2100
乌鲁木齐,90,3,1500
乌鲁木齐,64.65,3,3100
乌鲁木齐,62,1,1500
乌鲁木齐,71,3,1800
乌鲁木齐,70,3,1800
乌鲁木齐,70,3,1700
乌鲁木齐,60,1,1500
乌鲁木齐,122.31,3,2000
乌鲁木齐,67,2,1600
乌鲁木齐,147,1,4000
乌鲁木齐,110,2,1500
乌鲁木齐,115,2,1400
乌鲁木齐,150,2,3200
乌鲁木齐,115,3,1600
乌鲁木齐,88,1,800
乌鲁木齐,112,2,3000
乌鲁木齐,105.8,3,3200
乌鲁木齐,126,2,1700
乌鲁木齐,103,2,2500
乌鲁木齐,36,2,1600
乌鲁木齐,80,1,1400
乌鲁木齐,142,3,1500
乌鲁木齐,42,2,1600
乌鲁木齐,45,3,1200
乌鲁木齐,85,2,3000
乌鲁木齐,104,2,1000
乌鲁木齐,334,1,12500
乌鲁木齐,30,3,750
乌鲁木齐,130,2,3600
乌鲁木齐,132,3,600
乌鲁木齐,120,3,2500
乌鲁木齐,152,2,2000
乌鲁木齐,110,2,1800
乌鲁木齐,110,3,2500
乌鲁木齐,128,3,3300
乌鲁木齐,105,2,3000
乌鲁木齐,153,2,4800
乌鲁木齐,96,2,2500
乌鲁木齐,100,3,2400
乌鲁木齐,76.32,3,1650
乌鲁木齐,129.5,1,8400
乌鲁木齐,120.22,2,2600
乌鲁木齐,146,1,3800
乌鲁木齐,83,2,1400
乌鲁木齐,159,1,4700
乌鲁木齐,97,2,2700
乌鲁木齐,72,1,2000
乌鲁木齐,96,3,1800
乌鲁木齐,90.5,2,2800
乌鲁木齐,44.6,2,1400
乌鲁木齐,117,2,2000
乌鲁木齐,128,3,3500
乌鲁木齐,124,2,1800
乌鲁木齐,103,1,2700
乌鲁木齐,87.57,2,1700
乌鲁木齐,127,1,6800
乌鲁木齐,75,2,1500
乌鲁木齐,124,3,2600
乌鲁木齐,129,1,4000
乌鲁木齐,46,3,2000
乌鲁木齐,68,1,1600
乌鲁木齐,80,3,1800
乌鲁木齐,76.5,3,1900
乌鲁木齐,65,3,1500
乌鲁木齐,60,1,1500
乌鲁木齐,79,1,1600
乌鲁木齐,70,2,2600
乌鲁木齐,159,2,4000
乌鲁木齐,84,1,2800
乌鲁木齐,44,3,1000
乌鲁木齐,55,3,1500
乌鲁木齐,88,2,2400
乌鲁木齐,155,2,4500
乌鲁木齐,128.1,3,2500
乌鲁木齐,96.01,1,2800
乌鲁木齐,109.41,3,2800
乌鲁木齐,99,2,3800
乌鲁木齐,85,3,2000
乌鲁木齐,84,1,1800
乌鲁木齐,120,2,1700
乌鲁木齐,38,1,1200
乌鲁木齐,120,1,3000
乌鲁木齐,128,3,2300
乌鲁木齐,56,3,1800
乌鲁木齐,156,2,8066
乌鲁木齐,133,2,2200
乌鲁木齐,83,2,1500
乌鲁木齐,79,3,1000
乌鲁木齐,105,3,1600
乌鲁木齐,91,2,2400
乌鲁木齐,82.6,3,1500
乌鲁木齐,40.49,2,1500
乌鲁木齐,180,1,10000
乌鲁木齐,87,1,2000
乌鲁木齐,99.4,2,3500
乌鲁木齐,15,1,1200
乌鲁木齐,160,1,7000
乌鲁木齐,48.14,1,1200
乌鲁木齐,88.21,1,1600
乌鲁木齐,62,3,2500
乌鲁木齐,83,2,1700
乌鲁木齐,67.33,2,1600
乌鲁木齐,113.54,3,2500
乌鲁木齐,110,3,2500
乌鲁木齐,117.34,3,2500
乌鲁木齐,93.8,2,2200
乌鲁木齐,80,1,1700
乌鲁木齐,105.33,1,3500
乌鲁木齐,66,2,2600
乌鲁木齐,105,3,3600
乌鲁木齐,158,2,4500
乌鲁木齐,78,3,3500
乌鲁木齐,28,1,2600
乌鲁木齐,85,1,2500
乌鲁木齐,82,2,2500
乌鲁木齐,118,1,2500
乌鲁木齐,66,1,2000
乌鲁木齐,81,2,1800
乌鲁木齐,116,2,2200
乌鲁木齐,133,3,3000
乌鲁木齐,140,1,3300
乌鲁木齐,123,1,2800
乌鲁木齐,86,2,2000
乌鲁木齐,88.68,1,1800
乌鲁木齐,60,1,1500
乌鲁木齐,72,3,1200
乌鲁木齐,117,2,1700
乌鲁木齐,115.72,1,3000
乌鲁木齐,120,1,1300
乌鲁木齐,143,3,1600
乌鲁木齐,80,1,3000
乌鲁木齐,95,3,2600
乌鲁木齐,113,1,1800
乌鲁木齐,114,2,3200
乌鲁木齐,483,1,33333
乌鲁木齐,97,1,800
乌鲁木齐,70.28,2,2500
乌鲁木齐,69,2,2000
乌鲁木齐,105,2,1200
乌鲁木齐,130.52,3,2100
乌鲁木齐,111.2,3,2400
乌鲁木齐,119,2,2500
乌鲁木齐,148,3,1800
乌鲁木齐,60,2,1900
乌鲁木齐,119.35,3,1500
乌鲁木齐,73,2,1800
乌鲁木齐,151,3,2200
乌鲁木齐,127,3,1600
乌鲁木齐,109,2,2300
乌鲁木齐,53,2,1000
乌鲁木齐,54,3,1500
乌鲁木齐,80,2,2000
乌鲁木齐,78,2,1400
乌鲁木齐,107,3,2200
乌鲁木齐,96,3,1800
乌鲁木齐,90,3,1400
乌鲁木齐,115,3,2400
乌鲁木齐,111,2,2800
乌鲁木齐,44,3,1200
乌鲁木齐,41,3,1100
乌鲁木齐,76,2,2000
乌鲁木齐,126.95,3,3000
乌鲁木齐,51.37,2,1500
乌鲁木齐,47,1,2500
乌鲁木齐,87.7,2,1400
乌鲁木齐,282.88,3,13500
乌鲁木齐,65,3,1900
乌鲁木齐,91,3,2000
乌鲁木齐,100,2,2000
乌鲁木齐,137,2,2500
乌鲁木齐,73,1,1600
乌鲁木齐,50,2,1500
乌鲁木齐,62,1,3500
乌鲁木齐,82,1,6666
乌鲁木齐,60.5,3,1900
乌鲁木齐,93,3,1600
乌鲁木齐,49.01,3,1800
乌鲁木齐,62,1,1400
乌鲁木齐,151,3,4500
乌鲁木齐,133.76,2,3600
乌鲁木齐,56,2,1700
乌鲁木齐,82,1,1800
乌鲁木齐,85.46,2,2500
乌鲁木齐,71.22,3,2300
乌鲁木齐,89.75,1,3000
乌鲁木齐,92,3,1800
乌鲁木齐,51,3,1800
乌鲁木齐,64,3,1600
乌鲁木齐,65,3,1700
乌鲁木齐,107,1,2500
乌鲁木齐,120,1,2100
乌鲁木齐,90,3,1500
乌鲁木齐,95.81,1,1800
乌鲁木齐,64.65,3,3100
乌鲁木齐,84,2,2800
乌鲁木齐,92,3,1500
乌鲁木齐,67,3,1650
乌鲁木齐,90,2,2200
乌鲁木齐,75,3,1000
乌鲁木齐,40,2,1300
乌鲁木齐,102,2,2100
乌鲁木齐,33,1,1400
乌鲁木齐,135,1,4800
乌鲁木齐,141,2,3000
乌鲁木齐,227,1,20023
乌鲁木齐,84,1,1600
乌鲁木齐,108.24,1,3400
乌鲁木齐,105,1,1800
乌鲁木齐,136.19,2,2500
乌鲁木齐,91.03,1,2000
乌鲁木齐,56,2,1600
乌鲁木齐,84,2,1600
乌鲁木齐,75,2,2200
乌鲁木齐,64.65,3,3000
乌鲁木齐,25,3,800
乌鲁木齐,65.23,3,3000
乌鲁木齐,180,3,8500
乌鲁木齐,78,2,2000
乌鲁木齐,180,3,8500
乌鲁木齐,81.4,1,2200
乌鲁木齐,30,1,2400
乌鲁木齐,75,2,2000
乌鲁木齐,113,1,3200
乌鲁木齐,70,1,1500
乌鲁木齐,461.44,1,48405
乌鲁木齐,875,3,39375
乌鲁木齐,147,1,3100
乌鲁木齐,90,2,1800
乌鲁木齐,119,2,2500
乌鲁木齐,65.5,2,3300
乌鲁木齐,103,3,5000
乌鲁木齐,85.26,1,1800
乌鲁木齐,55.05,3,1800
乌鲁木齐,93,1,2500
乌鲁木齐,94,2,2300
乌鲁木齐,78,2,2500
乌鲁木齐,92,2,2200
乌鲁木齐,75,3,4300
乌鲁木齐,60,3,1500
乌鲁木齐,82,1,1700
乌鲁木齐,108,2,3000
乌鲁木齐,74,1,1700
乌鲁木齐,114,1,2500
乌鲁木齐,125,1,600
乌鲁木齐,109,2,2100
乌鲁木齐,51,3,1800
乌鲁木齐,97.34,1,3500
乌鲁木齐,69.59,1,1800
乌鲁木齐,42,3,1500
乌鲁木齐,86.82,2,2200
乌鲁木齐,730,3,35000
乌鲁木齐,96.73,2,3800
乌鲁木齐,50,2,1300
乌鲁木齐,105,2,1800
乌鲁木齐,127,1,2600
乌鲁木齐,121,2,2500
乌鲁木齐,79,2,1900
乌鲁木齐,79,2,1300
乌鲁木齐,91.92,3,2100
乌鲁木齐,87,1,1800
乌鲁木齐,91,2,3500
乌鲁木齐,120,2,1700
乌鲁木齐,87,1,3000
乌鲁木齐,103.91,2,2000
乌鲁木齐,160,3,1200
乌鲁木齐,92,2,1900
乌鲁木齐,96,2,2900
乌鲁木齐,95,1,1700
乌鲁木齐,120,3,2500
乌鲁木齐,123,2,2600
乌鲁木齐,104,2,2100
乌鲁木齐,120,3,3000
乌鲁木齐,122,3,3000
乌鲁木齐,63,2,2600
乌鲁木齐,80,2,3800
乌鲁木齐,33,2,1100
乌鲁木齐,120,1,3000
乌鲁木齐,85,2,3200
乌鲁木齐,100,1,2400
乌鲁木齐,90,2,1900
乌鲁木齐,65,2,1000
乌鲁木齐,145.9,3,3500
乌鲁木齐,72,2,2200
乌鲁木齐,46,1,2500
乌鲁木齐,88,2,1800
乌鲁木齐,112.5,3,2200
乌鲁木齐,51,1,2100
乌鲁木齐,100,3,1800
乌鲁木齐,406,2,30873
乌鲁木齐,126,2,1700
乌鲁木齐,95,3,2500
乌鲁木齐,303,3,13000
乌鲁木齐,98,1,1800
乌鲁木齐,157,2,8600
乌鲁木齐,60,2,1600
乌鲁木齐,74,3,2000
乌鲁木齐,62,1,1650
乌鲁木齐,120,1,3500
乌鲁木齐,85,1,2100
乌鲁木齐,70,1,1400
乌鲁木齐,71.89,2,1300
乌鲁木齐,129.29,3,3000
乌鲁木齐,96.6,2,1800
乌鲁木齐,144,1,5000
乌鲁木齐,30,3,2500
乌鲁木齐,102,2,3000
乌鲁木齐,170,2,1200
乌鲁木齐,89.34,3,2000
乌鲁木齐,57,2,2500
乌鲁木齐,237,3,40000
乌鲁木齐,97,1,2200
乌鲁木齐,52,3,1400
乌鲁木齐,120,3,1500
乌鲁木齐,125.93,2,4900
乌鲁木齐,115,2,2500
乌鲁木齐,60,1,1400
乌鲁木齐,108,2,2850
乌鲁木齐,65,3,1900
乌鲁木齐,103.7,2,2500
乌鲁木齐,76.98,3,1500
乌鲁木齐,86,2,1500
乌鲁木齐,58.62,2,1800
乌鲁木齐,103,2,1200
乌鲁木齐,80,2,1600
乌鲁木齐,45,1,2100
乌鲁木齐,110.46,1,1700
乌鲁木齐,96,1,1600
乌鲁木齐,85,3,1000
乌鲁木齐,85,1,1700
乌鲁木齐,138,2,3600
乌鲁木齐,82,3,2800
乌鲁木齐,78,2,2300
乌鲁木齐,61,3,1700
乌鲁木齐,141,3,2500
乌鲁木齐,90,1,2200
乌鲁木齐,94,2,2500
乌鲁木齐,134,2,2000
乌鲁木齐,84,3,2100
乌鲁木齐,105,1,2200
乌鲁木齐,53,1,2000
乌鲁木齐,97.5,1,1400
乌鲁木齐,83,3,1600
乌鲁木齐,101.99,1,2200
乌鲁木齐,85,2,2200
乌鲁木齐,77,2,1600
乌鲁木齐,136,3,2000
乌鲁木齐,80,3,1700
乌鲁木齐,65,2,2900
乌鲁木齐,73.68,3,1600
乌鲁木齐,40.43,3,1300
乌鲁木齐,118,3,3000
乌鲁木齐,62,3,1500
乌鲁木齐,56.86,2,1500
乌鲁木齐,54,3,1600
乌鲁木齐,45,3,3500
乌鲁木齐,68.55,2,1700
乌鲁木齐,88,1,2200
乌鲁木齐,89,2,2000
乌鲁木齐,78,3,2200
乌鲁木齐,115,3,3200
乌鲁木齐,100,2,1800
乌鲁木齐,106,3,1500
乌鲁木齐,67.5,1,6000
乌鲁木齐,170.93,3,3000
乌鲁木齐,118,2,2500
乌鲁木齐,103,3,1700
乌鲁木齐,131,3,2000
乌鲁木齐,165.29,1,4200
乌鲁木齐,10,3,1000
乌鲁木齐,93,2,1800
乌鲁木齐,130.42,2,2800
乌鲁木齐,105,1,1500
乌鲁木齐,130,2,2000
乌鲁木齐,54,3,2000
乌鲁木齐,81,3,2000
乌鲁木齐,83,3,1200
乌鲁木齐,86,3,2000
乌鲁木齐,85,1,2000
乌鲁木齐,120,3,2800
乌鲁木齐,91,2,2400
乌鲁木齐,132,1,2600
乌鲁木齐,60,2,2000
乌鲁木齐,74,1,2200
乌鲁木齐,40,1,4320
乌鲁木齐,82.94,2,2000
乌鲁木齐,62.83,2,1100
乌鲁木齐,73,2,1800
乌鲁木齐,83,3,1600
乌鲁木齐,38.02,1,3500
乌鲁木齐,104,3,1500
乌鲁木齐,38.12,1,2100
乌鲁木齐,80.6,1,2100
乌鲁木齐,126,1,3300
乌鲁木齐,40.16,1,3500
乌鲁木齐,114.39,3,3200
乌鲁木齐,40.16,1,2500
乌鲁木齐,120,2,1700
乌鲁木齐,38,1,1200
乌鲁木齐,120,1,3000
乌鲁木齐,128,3,2300
乌鲁木齐,56,3,1800
乌鲁木齐,156,2,8066
乌鲁木齐,133,2,2200
乌鲁木齐,83,2,1500
乌鲁木齐,79,3,1000
乌鲁木齐,105,3,1600
乌鲁木齐,91,2,2400
乌鲁木齐,82.6,3,1500
乌鲁木齐,40.49,2,1500
乌鲁木齐,180,1,10000
乌鲁木齐,87,1,2000
乌鲁木齐,99.4,2,3500
乌鲁木齐,15,1,1200
乌鲁木齐,128,3,2300
乌鲁木齐,116,1,1800
乌鲁木齐,126,3,3500
乌鲁木齐,76.7,1,2200
乌鲁木齐,81.9,1,1700
乌鲁木齐,130,2,2300
乌鲁木齐,80.81,2,1600
乌鲁木齐,45,3,2200
乌鲁木齐,40,2,1300
乌鲁木齐,120,1,2400
乌鲁木齐,70,1,1700
乌鲁木齐,75.94,2,2200
乌鲁木齐,115,1,2300
乌鲁木齐,130,2,3500
乌鲁木齐,123,1,2500
乌鲁木齐,110,3,1800
乌鲁木齐,60,1,1300
乌鲁木齐,61,3,2000
乌鲁木齐,76.41,1,1500
乌鲁木齐,81,2,1700
乌鲁木齐,51,1,2300
乌鲁木齐,69,3,1600
乌鲁木齐,78,3,1600
乌鲁木齐,60,3,2200
乌鲁木齐,87,2,2000
乌鲁木齐,100,2,2800
乌鲁木齐,76,2,2000
乌鲁木齐,108,2,3700
乌鲁木齐,121,1,3000
乌鲁木齐,106,3,3600
乌鲁木齐,99,3,5000
乌鲁木齐,85,2,1700
乌鲁木齐,92,1,2300
乌鲁木齐,88,2,1900
乌鲁木齐,97,3,1400
乌鲁木齐,126,1,2300
乌鲁木齐,79,2,2800
乌鲁木齐,93,1,1600
乌鲁木齐,90,2,1600
乌鲁木齐,110,2,2200
乌鲁木齐,94,3,1800
乌鲁木齐,92.23,2,1600
乌鲁木齐,75.88,2,1900
乌鲁木齐,140,3,4500
乌鲁木齐,100,1,15200
乌鲁木齐,50,1,7600
乌鲁木齐,45.5,1,8200
乌鲁木齐,65,3,1500
乌鲁木齐,120,2,2000
乌鲁木齐,114,1,3000
乌鲁木齐,60,2,1900
乌鲁木齐,63,1,2200
乌鲁木齐,63,3,2400
乌鲁木齐,100,2,2500
乌鲁木齐,100,3,1800
乌鲁木齐,15,2,800
乌鲁木齐,75,2,2500
乌鲁木齐,87,2,1750
乌鲁木齐,171.33,1,7800
乌鲁木齐,72,3,2500
乌鲁木齐,100,3,1800
乌鲁木齐,56,2,1600
乌鲁木齐,67,3,1400
乌鲁木齐,88.84,3,2000
乌鲁木齐,93,2,1700
乌鲁木齐,56,2,1600
乌鲁木齐,138,2,3300
乌鲁木齐,98,3,1700
乌鲁木齐,49.36,1,9095
乌鲁木齐,50,1,9000
乌鲁木齐,64.89,1,15800
乌鲁木齐,80.18,1,2000
乌鲁木齐,50,1,9000
呼和浩特,61,2,900
呼和浩特,126,3,2000
呼和浩特,121,2,2100
呼和浩特,72,3,1200
呼和浩特,160,1,3000
呼和浩特,97,3,1800
呼和浩特,79,3,1000
呼和浩特,60,3,800
呼和浩特,58,3,900
呼和浩特,98,1,2500
呼和浩特,45,2,700
呼和浩特,367,1,13333
呼和浩特,30,3,600
呼和浩特,52,3,1600
呼和浩特,268,3,3750
呼和浩特,138,3,1000
呼和浩特,130,2,2200
呼和浩特,74,1,5000
呼和浩特,95,1,1166
呼和浩特,65,3,1150
呼和浩特,89,3,2000
呼和浩特,94,1,750
呼和浩特,80,3,850
呼和浩特,35,2,900
呼和浩特,118,2,2300
呼和浩特,88,3,1000
呼和浩特,125,1,1000
呼和浩特,130,2,3000
呼和浩特,65,2,800
呼和浩特,90,3,1250
呼和浩特,65.07,3,1500
呼和浩特,100,3,1300
呼和浩特,92.7,3,800
呼和浩特,269,1,9100
呼和浩特,170,1,2000
呼和浩特,55,3,800
呼和浩特,66,2,1100
呼和浩特,70,3,1000
呼和浩特,103,3,1800
呼和浩特,51.32,2,1700
呼和浩特,100,2,2500
呼和浩特,97.33,3,1300
呼和浩特,53,2,1000
呼和浩特,90,2,1500
呼和浩特,102,2,1500
呼和浩特,145,1,1900
呼和浩特,150.3,2,3000
呼和浩特,50,1,1000
呼和浩特,86,2,800
呼和浩特,68.39,2,1400
呼和浩特,88,3,1000
呼和浩特,112.16,3,2500
呼和浩特,70,2,1500
呼和浩特,136,1,1500
呼和浩特,44.7,1,1100
呼和浩特,78,2,1800
呼和浩特,43.3,3,2000
呼和浩特,76.34,2,920
呼和浩特,72.85,3,1500
呼和浩特,105,3,900
呼和浩特,104,3,1800
呼和浩特,91,3,2600
呼和浩特,120,1,1500
呼和浩特,45,3,1700
呼和浩特,45,2,1758
呼和浩特,125,2,2200
呼和浩特,230,2,12000
呼和浩特,106,2,1300
呼和浩特,80,3,1000
呼和浩特,60,3,1000
呼和浩特,55,3,1400
呼和浩特,65,3,1300
呼和浩特,67.35,2,1500
呼和浩特,91,3,2400
呼和浩特,50,3,1200
呼和浩特,46,2,700
呼和浩特,370,1,47000
呼和浩特,117,1,1000
呼和浩特,33,2,800
呼和浩特,176,1,3000
呼和浩特,55,3,1500
呼和浩特,225,3,7000
呼和浩特,93,1,900
呼和浩特,90,3,1200
呼和浩特,122,2,3000
呼和浩特,240,2,5900
呼和浩特,73,1,1400
呼和浩特,64,1,1700
呼和浩特,133,1,2000
呼和浩特,67,2,1000
呼和浩特,69,1,1900
呼和浩特,70,3,1000
呼和浩特,59.77,3,1000
呼和浩特,44.8,2,800
